Level,Text,Href,FullURL,ParentPath,FullPath,Title,ChildrenCount
3,PAS-2 - Information Memorandum,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/form-pas-2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/form-pas-2.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > PAS-2 - Information Memorandum,Information Memorandum,0
3,Complaint form - Investor complaint form,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/complaint-form.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/complaint-form.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > Complaint form - Investor complaint form,Complaint Form,0
3,Refund - Refund form,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/Refund.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/Refund.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > Refund - Refund form,Refund form,0
2,Compliance Services,/content/mca/global/en/mca/e-filing/complianceServices.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Compliance Services,,18
3,ADT-1 - Appointment of auditor,/content/mca/global/en/mca/e-filing/complianceServices/ADT-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/ADT-1.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > ADT-1 - Appointment of auditor,Information to the Registrar by company for appointment of auditor,0
3,ADT-3 - Resignation by the auditor,/content/mca/global/en/mca/e-filing/complianceServices/ADT-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/ADT-3.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > ADT-3 - Resignation by the auditor,Notice of resignation by the auditor,0
3,BEN-2 - Return to the Registrar in respect of declaration under section 90,/content/mca/global/en/mca/e-filing/complianceServices/ben2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/ben2.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > BEN-2 - Return to the Registrar in respect of declaration under section 90, BEN-2 - Return to the Registrar in respect of declaration under section 90,0
3,CSR-1 – Registration of Entities for Undertaking CSR Activities,/content/mca/global/en/mca/e-filing/complianceServices/CSR-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/CSR-1.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > CSR-1 – Registration of Entities for Undertaking CSR Activities,Registration of Entities for undertaking CSR Activities,0
3,INC-22A - Active Company Tagging Identities and Verification,/content/mca/global/en/mca/e-filing/complianceServices/INC-22A.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/INC-22A.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > INC-22A - Active Company Tagging Identities and Verification,Active Company Tagging Identities and Verification (ACTIVE),0
3,MGT-14 - Resolutions and agreements u/s 117,/content/mca/global/en/mca/e-filing/complianceServices/form-mgt-14.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/form-mgt-14.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > MGT-14 - Resolutions and agreements u/s 117,Filing of Resolutions and agreements to the Registrar under section 117,0
3,MSC-3 - Return of dormant companies,/content/mca/global/en/mca/e-filing/complianceServices/MSC-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/MSC-3.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > MSC-3 - Return of dormant companies,Return of dormant companies,0
3,MSME - Half yearly return of Micro or Small Enterprise,/content/mca/global/en/mca/e-filing/complianceServices/MSME.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/MSME.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > MSME - Half yearly return of Micro or Small Enterprise,Form for furnishing half yearly return with the registrar in respect of outstanding payments to Micro or Small Enterprise,0
3,PAS-3 - Return of Allotment,/content/mca/global/en/mca/e-filing/complianceServices/pas-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/pas-3.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > PAS-3 - Return of Allotment,Return of Allotment,0
3,PAS-6 - Reconciliation of Share Capital Audit Report,/content/mca/global/en/mca/e-filing/complianceServices/PAS-6.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/PAS-6.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > PAS-6 - Reconciliation of Share Capital Audit Report,Reconciliation of Share Capital Audit Report (Half-yearly),0
3,SH-11 - Buy-back of securities,/content/mca/global/en/mca/e-filing/complianceServices/SH-11.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/SH-11.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > SH-11 - Buy-back of securities,Return in respect of buy-back of securities,0
3,GNL-2 - Submission of documents with the Registrar,/content/mca/global/en/mca/e-filing/complianceServices/GNL-2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/GNL-2.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > GNL-2 - Submission of documents with the Registrar,Form for submission of documents with the Registrar,0
3,GNL-3 - Particulars of person(s) of clause 60 of section 2,/content/mca/global/en/mca/e-filing/complianceServices/GNL-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/GNL-3.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > GNL-3 - Particulars of person(s) of clause 60 of section 2,Particulars of person(s) charged for the purpose of sub-clause (iii) or (iv) of clause 60 of section 2,0
3,MGT-6 - Declaration under section 89,/content/mca/global/en/mca/e-filing/complianceServices/Form-MGT-6.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/Form-MGT-6.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > MGT-6 - Declaration under section 89,Return to the Registrar in respect of declaration under section 89 received by the company,0
3,SH-8 - Letter of Offer,/content/mca/global/en/mca/e-filing/complianceServices/SH-8.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/SH-8.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > SH-8 - Letter of Offer,Letter of Offer,0
3,SH-9 - Declaration of Solvency,/content/mca/global/en/mca/e-filing/complianceServices/SH-9.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/SH-9.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > SH-9 - Declaration of Solvency,Declaration of Solvency,0
3,LEAP - 1 Form for submission of Prospectus with the Registrar,/content/mca/global/en/mca/e-filing/complianceServices/leap-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/leap-1.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > LEAP - 1 Form for submission of Prospectus with the Registrar,Leap-1 Form,0
3,PAS-7 - Details of pending share warrants,/content/mca/global/en/mca/e-filing/complianceServices/PAS-7.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/complianceServices/PAS-7.html,MCA Services > Company e-Filing > Compliance Services,MCA Services > Company e-Filing > Compliance Services > PAS-7 - Details of pending share warrants,Details of pending share warrants,0
2,Approval Services (ROC/RD/HQ),/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),,15
3,INC-23 - Application to shift Registered Office,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/INC-23.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/INC-23.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > INC-23 - Application to shift Registered Office,Application to the Regional Director for approval to shift the Registered Office from one State to another state or from jurisdiction of one Registrar to another Registrar within the State,0
3,INC-18 - Conversion of section 8 company,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-inc18.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-inc18.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > INC-18 - Conversion of section 8 company,Application to Regional Director for conversion of section 8 company into any other kind of company,0
3,ADT-2 - Removal of auditor(s),/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/ADT-2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/ADT-2.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > ADT-2 - Removal of auditor(s),Application for removal of auditor(s) from his/their office before expiry of term,0
3,RD-1 - Filing application to Regional Director,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-rd-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-rd-1.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > RD-1 - Filing application to Regional Director,Form for filing application to Regional Director,0
3,ADJ - Memorandum of Appeal,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-adj.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-adj.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > ADJ - Memorandum of Appeal,Memorandum of Appeal - Form ADJ,0
3,INC-24 - Application for change of name,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/INC24.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/INC24.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > INC-24 - Application for change of name,,0
3,INC-12 - Application for License to an existing company u/s 8,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-inc12.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-inc12.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > INC-12 - Application for License to an existing company u/s 8,Application for grant of License to an existing company under section 8,0
3,MSC-1 - Application for obtaining status of dormant company,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/msc-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/msc-1.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > MSC-1 - Application for obtaining status of dormant company,Application to ROC for obtaining the status of dormant company,0
3,Form MSC-4 – Application for obtaining active status,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/msc-4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/msc-4.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > Form MSC-4 – Application for obtaining active status,Application for seeking status of active company,0
3,STK-2 - Removal of name from Register of Companies,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/STK-2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/STK-2.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > STK-2 - Removal of name from Register of Companies,Application by company to ROC for removing its name from Register of Companies,0
3,GNL-1 - Application with Registrar of Companies,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/GNL-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/GNL-1.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > GNL-1 - Application with Registrar of Companies,Form for filing an application with Registrar of Companies,0
3,MR-2 - CG Approval for Appointment/Reappointment of directors,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/MR-2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/MR-2.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > MR-2 - CG Approval for Appointment/Reappointment of directors,Form of application to the Central Government for approval of appointment or reappointment and remuneration or increase in remuneration or waiver for excess or over payment to managing director or whole time director or manager and commission or remuneration to directors,0
3,ADT-4 - Form ADT-4 to the Central Government,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-adt4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-adt4.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > ADT-4 - Form ADT-4 to the Central Government,Filing of Form ADT-4 to the Central Government,0
3,CRA-2 - Appointment of cost auditor,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-cra2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/form-cra2.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > CRA-2 - Appointment of cost auditor,Application to the Central Government for appointment of cost auditor,0
3,Change Request Form,/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/change-request.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/approval-services-roc-rd-hq/change-request.html,MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ),MCA Services > Company e-Filing > Approval Services (ROC/RD/HQ) > Change Request Form,Change request form,0
2,Annual Filings,/content/mca/global/en/mca/e-filing/annual-filings.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Annual Filings,,17
3,CRA-4 - Cost audit report,/content/mca/global/en/mca/e-filing/annual-filings/form-cra-4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-cra-4.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > CRA-4 - Cost audit report,Cost audit report,0
3,AOC-4 - Financial statement and other documents,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 - Financial statement and other documents,Form for filing financial statement and other documents with the Registrar,0
3,AOC-4 - Financial statement and other documents - OFFLINE,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4-offline.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4-offline.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 - Financial statement and other documents - OFFLINE,Form for filing financial statement and other documents with the Registrar Offline,0
3,CSR-2 - Reporting on CSR,/content/mca/global/en/mca/e-filing/annual-filings/CSR-2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/CSR-2.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > CSR-2 - Reporting on CSR,CSR-2 - Reporting on Corporate Social Responsibility,0
3,AOC-4 CFS - Consolidated financial statements,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfs.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfs.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 CFS - Consolidated financial statements,Form for filing consolidated financial statements and other documents with the Registrar,0
3,AOC-4 CFS - Consolidated financial statements - OFFLINE,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfs-offline.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfs-offline.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 CFS - Consolidated financial statements - OFFLINE,Form for filing consolidated financial statements and other documents with the Registrar Offline,0
3,AOC-4 NBFC - Financial statement for NBFCs,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4nbfc.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4nbfc.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 NBFC - Financial statement for NBFCs,Form for filing financial statement and other documents with the Registrar for NBFCs,0
3,AOC-4 NBFC - Financial statement for NBFCs - OFFLINE,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4nbfc-offline.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4nbfc-offline.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 NBFC - Financial statement for NBFCs - OFFLINE,Form for filing financial statement and other documents with the Registrar for NBFCs Offline,0
3,AOC-4 (XBRL) - Form for filing XBRL document in respect of financial statement and other documents with the Registrar,/content/mca/global/en/mca/e-filing/annual-filings/aoc-4-xbrl.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/aoc-4-xbrl.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 (XBRL) - Form for filing XBRL document in respect of financial statement and other documents with the Registrar,Filing of Revised Financial Statement or the Board’s report with the Registrar of Companies (XBRL),0
3,AOC-5 - Notice of address at which books of account are maintained,/content/mca/global/en/mca/e-filing/annual-filings/AOC-5.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/AOC-5.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-5 - Notice of address at which books of account are maintained,Notice of address at which books of account are maintained,0
3,AOC-4 NBFC CFS - Consolidated financial statements for NBFCs,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfsnbfc.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfsnbfc.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 NBFC CFS - Consolidated financial statements for NBFCs,Form for filing consolidated financial statements and other documents with the Registrar for NBFCs,0
3,AOC-4 NBFC CFS - Consolidated financial statements for NBFCs - OFFLINE,/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfsnbfc-offline.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-aoc4cfsnbfc-offline.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > AOC-4 NBFC CFS - Consolidated financial statements for NBFCs - OFFLINE,Form for filing consolidated financial statements and other documents with the Registrar for NBFCs Offline,0
3,MGT-7 - Annual Return other than OPCs and Small Companies,/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > MGT-7 - Annual Return other than OPCs and Small Companies,Annual Return (other than OPCs and Small Companies),0
3,MGT-7 - Annual Return other than OPCs and Small Companies - OFFLINE,/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7-offline.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7-offline.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > MGT-7 - Annual Return other than OPCs and Small Companies - OFFLINE,Annual Return (other than OPCs and Small Companies) Offline,0
3,MGT-7A - Abridged Annual Return for OPCs and Small Companies,/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7a.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7a.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > MGT-7A - Abridged Annual Return for OPCs and Small Companies,Abridged Annual Return for OPCs and Small Companies,0
3,MGT-7A - Abridged Annual Return for OPCs and Small Companies - OFFLINE,/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7a-offline.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-mgt7a-offline.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > MGT-7A - Abridged Annual Return for OPCs and Small Companies - OFFLINE,Abridged Annual Return for OPCs and Small Companies Offline,0
3,MGT-15 - Report on Annual General Meeting,/content/mca/global/en/mca/e-filing/annual-filings/form-mgt15.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/annual-filings/form-mgt15.html,MCA Services > Company e-Filing > Annual Filings,MCA Services > Company e-Filing > Annual Filings > MGT-15 - Report on Annual General Meeting,Report on Annual General Meeting,0
2,"Foreign company, Deposits & Nidhi services",/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services.html,MCA Services > Company e-Filing,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services",,10
3,Form DPT 3 – Return of deposits,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/DPT-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/DPT-3.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > Form DPT 3 – Return of deposits",,0
3,Form DPT 4 – Statement regarding deposits existing on the commencement of the Act,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/DPT-4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/DPT-4.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > Form DPT 4 – Statement regarding deposits existing on the commencement of the Act",,0
3,NDH-1 – Return of Statutory Compliances,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/form-ndh1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/form-ndh1.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > NDH-1 – Return of Statutory Compliances",Return of Statutory Compliances,0
3,NDH-2 - Application for extension of time,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/form-ndh2.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/form-ndh2.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > NDH-2 - Application for extension of time",Application for extension of time,0
3,NDH-3 - Return of Nidhi Company (Half year),/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/form-ndh3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/form-ndh3.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > NDH-3 - Return of Nidhi Company (Half year)",Return of Nidhi Company for the half year ended,0
3,NDH-4 - Declaration as Nidhi Company,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/ndh-4-.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/ndh-4-.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > NDH-4 - Declaration as Nidhi Company",Form for filing application for declaration as Nidhi Company or updation of status by Nidhis.,0
3,FC-1 - Information by foreign company,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FormFC1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FormFC1.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > FC-1 - Information by foreign company",Information by foreign company,0
3,FC-2 - Alteration in the documents of foreign company,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FC-2-Alteration-in-the-documents-of-foreign-company.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FC-2-Alteration-in-the-documents-of-foreign-company.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > FC-2 - Alteration in the documents of foreign company",Alteration in the documents of foreign company,0
3,FC-3 - Annual accounts by foreign company,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FC-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FC-3.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > FC-3 - Annual accounts by foreign company",Annual accounts along with the list of all principal places of business in India established by foreign company,0
3,FC-4 - Annual accounts by foreign company,/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FC-4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/foreigncompany-deposits-and-Nidhi-services/FC-4.html,"MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services","MCA Services > Company e-Filing > Foreign company, Deposits & Nidhi services > FC-4 - Annual accounts by foreign company",Annual accounts along with the list of all principal places of business in India established by foreign company,0
2,Companies Act 1956 Forms,/content/mca/global/en/mca/e-filing/companies-act-1956-forms.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/companies-act-1956-forms.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Companies Act 1956 Forms,,10
3,Form 20B - Filing annual return by a company having a share capital with the Registrar,/content/mca/global/en/mca/e-filing/companies-act-1956-forms/form-20b.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/companies-act-1956-forms/form-20b.html,MCA Services > Company e-Filing > Companies Act 1956 Forms,MCA Services > Company e-Filing > Companies Act 1956 Forms > Form 20B - Filing annual return by a company having a share capital with the Registrar,Form 20B - Filing annual return by a company having a share capital with the Registrar,0
3,Form 21A - Particulars of annual return for the company not having share capital,/content/mca/global/en/mca/e-filing/companies-act-1956-forms/form-21a.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/companies-act-1956-forms/form-21a.html,MCA Services > Company e-Filing > Companies Act 1956 Forms,MCA Services > Company e-Filing > Companies Act 1956 Forms > Form 21A - Particulars of annual return for the company not having share capital,Form 21A - Particulars of annual return for the company not having share capital,0
